"logFC";"EnsembleID";"Region";"TimePoint";"cluster";"TimePointNumeric";"ShortName"
-0.251289018;"ENSMUSG00000019961";"vHC";"Swim_1h30min";5;90;"Tmpo"
0.703405505;"ENSMUSG00000019970";"vHC";"Swim_1h30min";7;90;"Sgk1"
-0.137032633;"ENSMUSG00000020034";"vHC";"Swim_1h30min";9;90;"Tcp11l2"
0.332533277;"ENSMUSG00000020044";"vHC";"Swim_1h30min";18;90;"Timp3"
-0.28292123;"ENSMUSG00000020052";"vHC";"Swim_1h30min";2;90;"Ascl1"
-0.300233712;"ENSMUSG00000020102";"vHC";"Swim_1h30min";24;90;"Slc16a7"
0.478668104;"ENSMUSG00000020108";"vHC";"Swim_1h30min";3;90;"Ddit4"
-0.139442556;"ENSMUSG00000020128";"vHC";"Swim_1h30min";24;90;"Vps54"
-0.114747665;"ENSMUSG00000020137";"vHC";"Swim_1h30min";2;90;"Thap2"
-0.255348528;"ENSMUSG00000020246";"vHC";"Swim_1h30min";21;90;"Hcfc2"
-0.253942301;"ENSMUSG00000020251";"vHC";"Swim_1h30min";17;90;"Glt8d2"
-0.112268826;"ENSMUSG00000020255";"vHC";"Swim_1h30min";21;90;"RP24-227O16.1"
-0.117405408;"ENSMUSG00000020335";"vHC";"Swim_1h30min";2;90;"Zfp354b"
-0.149675896;"ENSMUSG00000020362";"vHC";"Swim_1h30min";5;90;"Cnot6"
-0.259253112;"ENSMUSG00000020385";"vHC";"Swim_1h30min";2;90;"Clk4"
0.111323783;"ENSMUSG00000020387";"vHC";"Swim_1h30min";10;90;"Jade2"
-0.03126705;"ENSMUSG00000020423";"vHC";"Swim_1h30min";16;90;"Btg2"
0.589439762;"ENSMUSG00000020439";"vHC";"Swim_1h30min";18;90;"Smtn"
-0.27641222;"ENSMUSG00000020464";"vHC";"Swim_1h30min";21;90;"Pnpt1"
-0.170934116;"ENSMUSG00000020482";"vHC";"Swim_1h30min";2;90;"Ccdc117"
-0.12789103;"ENSMUSG00000020484";"vHC";"Swim_1h30min";9;90;"Xbp1"
-0.178525097;"ENSMUSG00000020513";"vHC";"Swim_1h30min";17;90;"Tubd1"
-0.03721085;"ENSMUSG00000020571";"vHC";"Swim_1h30min";9;90;"Pdia6"
0.005548666;"ENSMUSG00000020601";"vHC";"Swim_1h30min";16;90;"Trib2"
0.237369392;"ENSMUSG00000020644";"vHC";"Swim_1h30min";10;90;"Id2"
-0.096173314;"ENSMUSG00000020659";"vHC";"Swim_1h30min";5;90;"Cbll1"
0.878663137;"ENSMUSG00000020681";"vHC";"Swim_1h30min";19;90;"Ace"
0.278774548;"ENSMUSG00000020715";"vHC";"Swim_1h30min";10;90;"Ern1"
-0.166309603;"ENSMUSG00000020721";"vHC";"Swim_1h30min";21;90;"Helz"
-0.028262715;"ENSMUSG00000020790";"vHC";"Swim_1h30min";9;90;"Ankfy1"
-0.065684065;"ENSMUSG00000020846";"vHC";"Swim_1h30min";24;90;"Fam101b"
-0.12198318;"ENSMUSG00000020863";"vHC";"Swim_1h30min";21;90;"Luc7l3"
0.464483032;"ENSMUSG00000020893";"vHC";"Swim_1h30min";3;90;"Per1"
-0.171889782;"ENSMUSG00000020948";"vHC";"Swim_1h30min";2;90;"Klhl28"
-0.1189126;"ENSMUSG00000020961";"vHC";"Swim_1h30min";21;90;"Ston2"
0.668263366;"ENSMUSG00000021025";"vHC";"Swim_1h30min";3;90;"Nfkbia"
1.205459505;"ENSMUSG00000021070";"vHC";"Swim_1h30min";3;90;"Bdkrb2"
-0.445221226;"ENSMUSG00000021112";"vHC";"Swim_1h30min";12;90;"Mpp5"
-0.127390719;"ENSMUSG00000021127";"vHC";"Swim_1h30min";24;90;"Zfp36l1"
0.462713036;"ENSMUSG00000021134";"vHC";"Swim_1h30min";1;90;"Srsf5"
-0.163533511;"ENSMUSG00000021224";"vHC";"Swim_1h30min";21;90;"Numb"
0.317584538;"ENSMUSG00000021226";"vHC";"Swim_1h30min";10;90;"Acot2"
0.179547074;"ENSMUSG00000021248";"vHC";"Swim_1h30min";10;90;"Tmed10"
0.865238065;"ENSMUSG00000021250";"vHC";"Swim_1h30min";4;90;"Fos"
-0.109893345;"ENSMUSG00000021301";"vHC";"Swim_1h30min";21;90;"Hecw1"
-0.111048903;"ENSMUSG00000021327";"vHC";"Swim_1h30min";2;90;"Zkscan3"
0.418506552;"ENSMUSG00000021365";"vHC";"Swim_1h30min";13;90;"Nedd9"
-0.164989979;"ENSMUSG00000021374";"vHC";"Swim_1h30min";24;90;"Nup153"
0.280081199;"ENSMUSG00000021390";"vHC";"Swim_1h30min";14;90;"Ogn"
-0.085613891;"ENSMUSG00000021413";"vHC";"Swim_1h30min";5;90;"Prpf4b"
0.644148852;"ENSMUSG00000021453";"vHC";"Swim_1h30min";3;90;"Gadd45g"
-0.213649042;"ENSMUSG00000021466";"vHC";"Swim_1h30min";21;90;"Ptch1"
-0.596808863;"ENSMUSG00000021541";"vHC";"Swim_1h30min";2;90;"Trpc7"
-0.218284259;"ENSMUSG00000021549";"vHC";"Swim_1h30min";24;90;"Rasa1"
0.045704185;"ENSMUSG00000021559";"vHC";"Swim_1h30min";10;90;"Dapk1"
0.212784721;"ENSMUSG00000021567";"vHC";"Swim_1h30min";13;90;"Nkd2"
-0.448481997;"ENSMUSG00000021624";"vHC";"Swim_1h30min";12;90;"Cd180"
-0.258178733;"ENSMUSG00000021668";"vHC";"Swim_1h30min";21;90;"Polk"
0.234283482;"ENSMUSG00000021692";"vHC";"Swim_1h30min";16;90;"Dimt1"
0.027800906;"ENSMUSG00000021701";"vHC";"Swim_1h30min";10;90;"Plk2"
-0.475325514;"ENSMUSG00000021733";"vHC";"Swim_1h30min";12;90;"Slc4a7"
0.184588452;"ENSMUSG00000021750";"vHC";"Swim_1h30min";10;90;"Fam107a"
0.159903374;"ENSMUSG00000021782";"vHC";"Swim_1h30min";10;90;"Dlg5"
0.056422583;"ENSMUSG00000021868";"vHC";"Swim_1h30min";10;90;"Ppif"
-0.128760071;"ENSMUSG00000021870";"vHC";"Swim_1h30min";21;90;"Slmap"
0.16989512;"ENSMUSG00000021895";"vHC";"Swim_1h30min";10;90;"Arhgef3"
0.983206198;"ENSMUSG00000021903";"vHC";"Swim_1h30min";7;90;"Galnt15"
0.634020922;"ENSMUSG00000021904";"vHC";"Swim_1h30min";1;90;"Sema3g"
0.35453605;"ENSMUSG00000022041";"vHC";"Swim_1h30min";1;90;"Chrna2"
0.117484921;"ENSMUSG00000022043";"vHC";"Swim_1h30min";10;90;"Trim35"
0.294017154;"ENSMUSG00000022091";"vHC";"Swim_1h30min";10;90;"Sorbs3"
-0.038321654;"ENSMUSG00000022197";"vHC";"Swim_1h30min";5;90;"Pdzd2"
-0.164504177;"ENSMUSG00000022228";"vHC";"Swim_1h30min";24;90;"Zscan26"
-0.025128662;"ENSMUSG00000022306";"vHC";"Swim_1h30min";21;90;"Zfpm2"
-0.307030562;"ENSMUSG00000022342";"vHC";"Swim_1h30min";24;90;"Kcnv1"
-0.315953797;"ENSMUSG00000022358";"vHC";"Swim_1h30min";12;90;"Fbxo32"
-0.548616613;"ENSMUSG00000022360";"vHC";"Swim_1h30min";23;90;"Atad2"
0.251320735;"ENSMUSG00000022443";"vHC";"Swim_1h30min";10;90;"Myh9"
0.264167818;"ENSMUSG00000022449";"vHC";"Swim_1h30min";25;90;"Adamts20"
0.531479823;"ENSMUSG00000022469";"vHC";"Swim_1h30min";1;90;"Rapgef3"
-0.05008901;"ENSMUSG00000022494";"vHC";"Swim_1h30min";9;90;"Shisa9"
0.292721445;"ENSMUSG00000022503";"vHC";"Swim_1h30min";16;90;"Nubp1"
-0.321357349;"ENSMUSG00000022504";"vHC";"Swim_1h30min";23;90;"Ciita"
0.612990908;"ENSMUSG00000022555";"vHC";"Swim_1h30min";19;90;"Dgat1"
0.1704216;"ENSMUSG00000022602";"vHC";"Swim_1h30min";16;90;"Arc"
-0.239533396;"ENSMUSG00000022604";"vHC";"Swim_1h30min";24;90;"Cep97"
0.43654506;"ENSMUSG00000022635";"vHC";"Swim_1h30min";18;90;"Zcrb1"
-0.074389605;"ENSMUSG00000022636";"vHC";"Swim_1h30min";21;90;"Alcam"
0.194611951;"ENSMUSG00000022706";"vHC";"Swim_1h30min";10;90;"Mrpl40"
-0.145303073;"ENSMUSG00000022790";"vHC";"Swim_1h30min";21;90;"Igsf11"
0.187224988;"ENSMUSG00000022799";"vHC";"Swim_1h30min";10;90;"Arhgap31"
-0.163742338;"ENSMUSG00000022828";"vHC";"Swim_1h30min";21;90;"Gtf2e1"
-0.070808775;"ENSMUSG00000022893";"vHC";"Swim_1h30min";16;90;"Adamts1"
3.419554147;"ENSMUSG00000022949";"vHC";"Swim_1h30min";15;90;"Clic6"
-0.25061226;"ENSMUSG00000022967";"vHC";"Swim_1h30min";24;90;"Ifnar1"
-0.372655537;"ENSMUSG00000022969";"vHC";"Swim_1h30min";12;90;"Il10rb"
-0.137175087;"ENSMUSG00000023008";"vHC";"Swim_1h30min";24;90;"Fmnl3"
0.209800583;"ENSMUSG00000023019";"vHC";"Swim_1h30min";10;90;"Gpd1"
0.242635759;"ENSMUSG00000023034";"vHC";"Swim_1h30min";3;90;"Nr4a1"
1.076781119;"ENSMUSG00000023067";"vHC";"Swim_1h30min";7;90;"Cdkn1a"
0.487847531;"ENSMUSG00000023336";"vHC";"Swim_1h30min";1;90;"Wfdc1"
-0.182027383;"ENSMUSG00000023800";"vHC";"Swim_1h30min";9;90;"Tiam2"
-0.447512533;"ENSMUSG00000023918";"vHC";"Swim_1h30min";12;90;"Adgrf4"
-0.252049358;"ENSMUSG00000023994";"vHC";"Swim_1h30min";12;90;"Nfya"
0.39729864;"ENSMUSG00000024042";"vHC";"Swim_1h30min";3;90;"Sik1"
0.267818354;"ENSMUSG00000024048";"vHC";"Swim_1h30min";10;90;"Myl12a"
0.395287388;"ENSMUSG00000024053";"vHC";"Swim_1h30min";25;90;"Emilin2"
0.938234446;"ENSMUSG00000024066";"vHC";"Swim_1h30min";6;90;"Xdh"
0.62844718;"ENSMUSG00000024087";"vHC";"Swim_1h30min";18;90;"Cyp1b1"
-0.193448712;"ENSMUSG00000024135";"vHC";"Swim_1h30min";9;90;"Srbd1"
-0.179181049;"ENSMUSG00000024136";"vHC";"Swim_1h30min";8;90;"Dnase1l2"
0.186996721;"ENSMUSG00000024140";"vHC";"Swim_1h30min";10;90;"Epas1"
0.161160041;"ENSMUSG00000024160";"vHC";"Swim_1h30min";13;90;"Spsb3"
0.112559657;"ENSMUSG00000024176";"vHC";"Swim_1h30min";10;90;"Sox8"
-0.203065235;"ENSMUSG00000024188";"vHC";"Swim_1h30min";21;90;"Luc7l"
0.100061115;"ENSMUSG00000024190";"vHC";"Swim_1h30min";3;90;"Dusp1"
-0.200066761;"ENSMUSG00000024206";"vHC";"Swim_1h30min";9;90;"Rfx2"
0.425075849;"ENSMUSG00000024222";"vHC";"Swim_1h30min";25;90;"Fkbp5"
0.400116313;"ENSMUSG00000024247";"vHC";"Swim_1h30min";13;90;"Pkdcc"
-0.076329679;"ENSMUSG00000024276";"vHC";"Swim_1h30min";5;90;"Zfp397"
0.335919106;"ENSMUSG00000024395";"vHC";"Swim_1h30min";25;90;"Lims2"
0.019501835;"ENSMUSG00000024427";"vHC";"Swim_1h30min";9;90;"Spry4"
-0.417801032;"ENSMUSG00000024431";"vHC";"Swim_1h30min";12;90;"Nr3c1"
0.346027169;"ENSMUSG00000024558";"vHC";"Swim_1h30min";10;90;"Mapk4"
-0.158319571;"ENSMUSG00000024620";"vHC";"Swim_1h30min";24;90;"Pdgfrb"
-0.184822419;"ENSMUSG00000024642";"vHC";"Swim_1h30min";21;90;"Tle4"
1.005288936;"ENSMUSG00000024778";"vHC";"Swim_1h30min";7;90;"Fas"
0.044131752;"ENSMUSG00000024793";"vHC";"Swim_1h30min";2;90;"Tnfrsf25"
0.576511376;"ENSMUSG00000024797";"vHC";"Swim_1h30min";1;90;"Vps51"
-0.149818112;"ENSMUSG00000024817";"vHC";"Swim_1h30min";9;90;"Uhrf2"
0.38458742;"ENSMUSG00000024913";"vHC";"Swim_1h30min";18;90;"Lrp5"
-0.096475353;"ENSMUSG00000024966";"vHC";"Swim_1h30min";21;90;"Stip1"
-0.434342281;"ENSMUSG00000024986";"vHC";"Swim_1h30min";23;90;"Hhex"
-0.1399835;"ENSMUSG00000025085";"vHC";"Swim_1h30min";21;90;"Ablim1"
-0.188176866;"ENSMUSG00000025133";"vHC";"Swim_1h30min";21;90;"Ints4"
0.164497264;"ENSMUSG00000025142";"vHC";"Swim_1h30min";10;90;"Aspscr1"
0.158093276;"ENSMUSG00000025158";"vHC";"Swim_1h30min";13;90;"Rfng"
-0.285916768;"ENSMUSG00000025184";"vHC";"Swim_1h30min";21;90;"R3hcc1l"
-0.143948317;"ENSMUSG00000025198";"vHC";"Swim_1h30min";5;90;"Erlin1"
-0.101428596;"ENSMUSG00000025241";"vHC";"Swim_1h30min";9;90;"Fyco1"
-0.319063561;"ENSMUSG00000025316";"vHC";"Swim_1h30min";21;90;"Banp"
0.071330659;"ENSMUSG00000025324";"vHC";"Swim_1h30min";10;90;"Atp10a"
-0.207668597;"ENSMUSG00000025352";"vHC";"Swim_1h30min";21;90;"Gdf11"
-0.229998336;"ENSMUSG00000025370";"vHC";"Swim_1h30min";12;90;"Cdh9"
0.27974814;"ENSMUSG00000025402";"vHC";"Swim_1h30min";10;90;"Nab2"
-0.163153158;"ENSMUSG00000025413";"vHC";"Swim_1h30min";21;90;"Ttc4"
0.28776588;"ENSMUSG00000025478";"vHC";"Swim_1h30min";13;90;"Dpysl4"
0.701182444;"ENSMUSG00000025504";"vHC";"Swim_1h30min";19;90;"Eps8l2"
0.204065419;"ENSMUSG00000025512";"vHC";"Swim_1h30min";13;90;"Chid1"
0.037379597;"ENSMUSG00000025608";"vHC";"Swim_1h30min";5;90;"Podxl"
0.319423435;"ENSMUSG00000025646";"vHC";"Swim_1h30min";1;90;"Atrip"
-0.279869322;"ENSMUSG00000025823";"vHC";"Swim_1h30min";17;90;"Pdia4"
0.140668772;"ENSMUSG00000025931";"vHC";"Swim_1h30min";10;90;"Paqr8"
-0.136263986;"ENSMUSG00000025959";"vHC";"Swim_1h30min";24;90;"Klf7"
-0.385910401;"ENSMUSG00000025993";"vHC";"Swim_1h30min";12;90;"Slc40a1"
-0.173558666;"ENSMUSG00000026014";"vHC";"Swim_1h30min";21;90;"Raph1"
-0.098985855;"ENSMUSG00000026031";"vHC";"Swim_1h30min";5;90;"Cflar"
-0.72794482;"ENSMUSG00000026034";"vHC";"Swim_1h30min";8;90;"Clk1"
2.334693549;"ENSMUSG00000026051";"vHC";"Swim_1h30min";15;90;"AC159092.1"
0.458361455;"ENSMUSG00000026072";"vHC";"Swim_1h30min";10;90;"Il1r1"
-0.171770743;"ENSMUSG00000026107";"vHC";"Swim_1h30min";5;90;"Nabp1"
-0.048677122;"ENSMUSG00000026181";"vHC";"Swim_1h30min";5;90;"Ppm1f"
-0.18179987;"ENSMUSG00000026185";"vHC";"Swim_1h30min";9;90;"Igfbp5"
0.095572259;"ENSMUSG00000026209";"vHC";"Swim_1h30min";10;90;"Dnpep"
0.314035216;"ENSMUSG00000026220";"vHC";"Swim_1h30min";10;90;"Slc16a14"
-0.465033262;"ENSMUSG00000026227";"vHC";"Swim_1h30min";12;90;"AC102506.1"
0.267266935;"ENSMUSG00000026288";"vHC";"Swim_1h30min";10;90;"Inpp5d"
0.529571631;"ENSMUSG00000026303";"vHC";"Swim_1h30min";25;90;"Mlph"
-0.545552339;"ENSMUSG00000026354";"vHC";"Swim_1h30min";17;90;"Lct"
0.354305956;"ENSMUSG00000026418";"vHC";"Swim_1h30min";13;90;"Tnni1"
-0.277620483;"ENSMUSG00000026447";"vHC";"Swim_1h30min";21;90;"Pik3c2b"
0.260569344;"ENSMUSG00000026478";"vHC";"Swim_1h30min";10;90;"Lamc1"
0.080459905;"ENSMUSG00000026496";"vHC";"Swim_1h30min";10;90;"Parp1"
0.374937871;"ENSMUSG00000026510";"vHC";"Swim_1h30min";10;90;"Trp53bp2"
-0.332616798;"ENSMUSG00000026565";"vHC";"Swim_1h30min";21;90;"Pou2f1"
-0.172518874;"ENSMUSG00000026566";"vHC";"Swim_1h30min";24;90;"Mpzl1"
3.215731313;"ENSMUSG00000026579";"vHC";"Swim_1h30min";15;90;"F5"
-0.546419308;"ENSMUSG00000026586";"vHC";"Swim_1h30min";23;90;"Prrx1"
-0.240896634;"ENSMUSG00000026594";"vHC";"Swim_1h30min";21;90;"Ralgps2"
0.065279692;"ENSMUSG00000026628";"vHC";"Swim_1h30min";4;90;"Atf3"
0.155403821;"ENSMUSG00000026657";"vHC";"Swim_1h30min";10;90;"Frmd4a"
0.350967263;"ENSMUSG00000026728";"vHC";"Swim_1h30min";18;90;"Vim"
-0.168571373;"ENSMUSG00000026740";"vHC";"Swim_1h30min";21;90;"Dnajc1"
-0.078194882;"ENSMUSG00000026748";"vHC";"Swim_1h30min";21;90;"Plxdc2"
0.021967558;"ENSMUSG00000026788";"vHC";"Swim_1h30min";5;90;"Zbtb43"
-0.039097346;"ENSMUSG00000026803";"vHC";"Swim_1h30min";5;90;"Ttf1"
0.307815043;"ENSMUSG00000026807";"vHC";"Swim_1h30min";25;90;"Ak8"
0.185354064;"ENSMUSG00000026819";"vHC";"Swim_1h30min";10;90;"Slc25a25"
-0.135428475;"ENSMUSG00000026824";"vHC";"Swim_1h30min";21;90;"Kcnj3"
-0.273479339;"ENSMUSG00000026834";"vHC";"Swim_1h30min";24;90;"Acvr1c"
-0.076506208;"ENSMUSG00000026836";"vHC";"Swim_1h30min";21;90;"Acvr1"
0.151891967;"ENSMUSG00000026843";"vHC";"Swim_1h30min";10;90;"Fubp3"
-0.086139478;"ENSMUSG00000026864";"vHC";"Swim_1h30min";9;90;"Hspa5"
-0.251702243;"ENSMUSG00000026872";"vHC";"Swim_1h30min";24;90;"Zeb2"
0.242368831;"ENSMUSG00000026927";"vHC";"Swim_1h30min";16;90;"Sdccag3"
-0.223647581;"ENSMUSG00000027111";"vHC";"Swim_1h30min";9;90;"Itga6"
-0.152071744;"ENSMUSG00000027130";"vHC";"Swim_1h30min";21;90;"Slc12a6"
-0.188324758;"ENSMUSG00000027200";"vHC";"Swim_1h30min";24;90;"Sema6d"
0.199794943;"ENSMUSG00000027204";"vHC";"Swim_1h30min";25;90;"Fbn1"
0.145204212;"ENSMUSG00000027217";"vHC";"Swim_1h30min";10;90;"Tspan18"
-0.037715509;"ENSMUSG00000027248";"vHC";"Swim_1h30min";9;90;"Pdia3"
-0.146982004;"ENSMUSG00000027259";"vHC";"Swim_1h30min";9;90;"Adal"
-0.389678745;"ENSMUSG00000027281";"vHC";"Swim_1h30min";17;90;"Slx4ip"
-0.167573128;"ENSMUSG00000027286";"vHC";"Swim_1h30min";21;90;"Lrrc57"
0.165566061;"ENSMUSG00000027296";"vHC";"Swim_1h30min";10;90;"Itpka"
0.275029699;"ENSMUSG00000027324";"vHC";"Swim_1h30min";10;90;"Rpusd2"
-0.163940998;"ENSMUSG00000027397";"vHC";"Swim_1h30min";21;90;"Slc20a1"
0.643737157;"ENSMUSG00000027412";"vHC";"Swim_1h30min";1;90;"Lpin3"
-0.248324457;"ENSMUSG00000027428";"vHC";"Swim_1h30min";21;90;"Rbbp9"
-0.14237323;"ENSMUSG00000027435";"vHC";"Swim_1h30min";24;90;"Cd93"
0.351991165;"ENSMUSG00000027456";"vHC";"Swim_1h30min";1;90;"Sdcbp2"
-0.192308167;"ENSMUSG00000027508";"vHC";"Swim_1h30min";21;90;"Pag1"
-0.112557171;"ENSMUSG00000027562";"vHC";"Swim_1h30min";9;90;"Car2"
0.823366144;"ENSMUSG00000027570";"vHC";"Swim_1h30min";19;90;"Col9a3"
0.474069454;"ENSMUSG00000027580";"vHC";"Swim_1h30min";18;90;"Helz2"
0.775511835;"ENSMUSG00000027654";"vHC";"Swim_1h30min";7;90;"Fam83d"
-0.179686814;"ENSMUSG00000027678";"vHC";"Swim_1h30min";21;90;"Ncoa3"
-0.289707533;"ENSMUSG00000027684";"vHC";"Swim_1h30min";23;90;"Mecom"
-0.293032789;"ENSMUSG00000027737";"vHC";"Swim_1h30min";17;90;"Slc7a11"
-0.199665499;"ENSMUSG00000027778";"vHC";"Swim_1h30min";9;90;"Ift80"
0.187601639;"ENSMUSG00000027845";"vHC";"Swim_1h30min";13;90;"Dclre1b"
0.244332487;"ENSMUSG00000027864";"vHC";"Swim_1h30min";10;90;"Ptgfrn"
0.439183725;"ENSMUSG00000027932";"vHC";"Swim_1h30min";1;90;"Slc27a3"
0.390439077;"ENSMUSG00000027947";"vHC";"Swim_1h30min";25;90;"Il6ra"
-0.344413756;"ENSMUSG00000027985";"vHC";"Swim_1h30min";24;90;"Lef1"
-0.253540294;"ENSMUSG00000028004";"vHC";"Swim_1h30min";21;90;"Npy2r"
-0.189307285;"ENSMUSG00000028030";"vHC";"Swim_1h30min";24;90;"Tbck"
-0.100295654;"ENSMUSG00000028034";"vHC";"Swim_1h30min";5;90;"Fubp1"
-0.238585731;"ENSMUSG00000028037";"vHC";"Swim_1h30min";17;90;"Ifi44"
0.193085314;"ENSMUSG00000028064";"vHC";"Swim_1h30min";13;90;"Sema4a"
0.258524053;"ENSMUSG00000028128";"vHC";"Swim_1h30min";16;90;"F3"
0.38690394;"ENSMUSG00000028195";"vHC";"Swim_1h30min";4;90;"Cyr61"
0.470915446;"ENSMUSG00000028214";"vHC";"Swim_1h30min";3;90;"Gem"
-0.181850739;"ENSMUSG00000028282";"vHC";"Swim_1h30min";2;90;"Casp8ap2"
0.439256283;"ENSMUSG00000028413";"vHC";"Swim_1h30min";10;90;"B4galt1"
0.254167262;"ENSMUSG00000028420";"vHC";"Swim_1h30min";10;90;"Tmem38b"
0.445240995;"ENSMUSG00000028480";"vHC";"Swim_1h30min";18;90;"Glipr2"
-0.192079385;"ENSMUSG00000028527";"vHC";"Swim_1h30min";9;90;"Ak4"
0.882719525;"ENSMUSG00000028645";"vHC";"Swim_1h30min";7;90;"Slc2a1"
0.500733598;"ENSMUSG00000028655";"vHC";"Swim_1h30min";1;90;"Mfsd2a"
0.327939886;"ENSMUSG00000028680";"vHC";"Swim_1h30min";16;90;"Plk3"
-0.198958625;"ENSMUSG00000028749";"vHC";"Swim_1h30min";17;90;"Pla2g2f"
0.962652586;"ENSMUSG00000028776";"vHC";"Swim_1h30min";6;90;"Tinagl1"
1.992785626;"ENSMUSG00000028862";"vHC";"Swim_1h30min";22;90;"Map3k6"
-0.109991572;"ENSMUSG00000028927";"vHC";"Swim_1h30min";9;90;"Padi2"
0.380623908;"ENSMUSG00000028962";"vHC";"Swim_1h30min";10;90;"Slc4a2"
0.308442174;"ENSMUSG00000028967";"vHC";"Swim_1h30min";16;90;"Errfi1"
0.132354577;"ENSMUSG00000029028";"vHC";"Swim_1h30min";10;90;"Lrrc47"
-0.047289315;"ENSMUSG00000029128";"vHC";"Swim_1h30min";21;90;"Rab28"
0.018581552;"ENSMUSG00000029174";"vHC";"Swim_1h30min";10;90;"Tbc1d1"
-0.081438608;"ENSMUSG00000029178";"vHC";"Swim_1h30min";21;90;"Klf3"
0.163076761;"ENSMUSG00000029196";"vHC";"Swim_1h30min";10;90;"Tada2b"
0.491241193;"ENSMUSG00000029313";"vHC";"Swim_1h30min";25;90;"Aff1"
0.368809119;"ENSMUSG00000029344";"vHC";"Swim_1h30min";13;90;"Tpst2"
-0.18353912;"ENSMUSG00000029385";"vHC";"Swim_1h30min";21;90;"Ccng2"
0.540024064;"ENSMUSG00000029570";"vHC";"Swim_1h30min";1;90;"Lfng"
0.111805189;"ENSMUSG00000029592";"vHC";"Swim_1h30min";10;90;"Usp30"
-0.155391346;"ENSMUSG00000029648";"vHC";"Swim_1h30min";9;90;"Flt1"
-0.18609342;"ENSMUSG00000029673";"vHC";"Swim_1h30min";21;90;"Auts2"
0.568020614;"ENSMUSG00000029675";"vHC";"Swim_1h30min";6;90;"Eln"
-0.262520302;"ENSMUSG00000029676";"vHC";"Swim_1h30min";9;90;"Pot1a"
-0.170719526;"ENSMUSG00000029701";"vHC";"Swim_1h30min";9;90;"Rbm28"
0.102165004;"ENSMUSG00000029726";"vHC";"Swim_1h30min";10;90;"Mepce"
-0.206013675;"ENSMUSG00000029817";"vHC";"Swim_1h30min";17;90;"Tra2a"
-0.186249614;"ENSMUSG00000030002";"vHC";"Swim_1h30min";24;90;"Dusp11"
-0.325123878;"ENSMUSG00000030048";"vHC";"Swim_1h30min";17;90;"Gkn3"
0.624457183;"ENSMUSG00000030087";"vHC";"Swim_1h30min";1;90;"Klf15"
0.168655441;"ENSMUSG00000030088";"vHC";"Swim_1h30min";10;90;"Aldh1l1"
-0.235635614;"ENSMUSG00000030126";"vHC";"Swim_1h30min";21;90;"Tmcc1"
0.339645541;"ENSMUSG00000030168";"vHC";"Swim_1h30min";25;90;"Adipor2"
0.591267377;"ENSMUSG00000030218";"vHC";"Swim_1h30min";19;90;"Mgp"
-0.29550913;"ENSMUSG00000030237";"vHC";"Swim_1h30min";24;90;"Slco1a4"
-0.419635204;"ENSMUSG00000030322";"vHC";"Swim_1h30min";12;90;"Mbd4"
0.804751079;"ENSMUSG00000030413";"vHC";"Swim_1h30min";6;90;"Pglyrp1"
0.032232286;"ENSMUSG00000030486";"vHC";"Swim_1h30min";5;90;"RP24-84I4.2"
0.359514216;"ENSMUSG00000030494";"vHC";"Swim_1h30min";25;90;"Rhpn2"
-0.144061232;"ENSMUSG00000030516";"vHC";"Swim_1h30min";21;90;"Tjp1"
-0.106969904;"ENSMUSG00000030521";"vHC";"Swim_1h30min";5;90;"Mphosph10"
-0.58772751;"ENSMUSG00000030559";"vHC";"Swim_1h30min";17;90;"Rab38"
-0.163077025;"ENSMUSG00000030691";"vHC";"Swim_1h30min";21;90;"Fchsd2"
0.436838456;"ENSMUSG00000030711";"vHC";"Swim_1h30min";25;90;"Sult1a1"
0.194998646;"ENSMUSG00000030747";"vHC";"Swim_1h30min";13;90;"Dgat2"
0.256564271;"ENSMUSG00000030795";"vHC";"Swim_1h30min";13;90;"Fus"
0.499487809;"ENSMUSG00000030814";"vHC";"Swim_1h30min";1;90;"Bcl7c"
-0.06455078;"ENSMUSG00000030849";"vHC";"Swim_1h30min";9;90;"Fgfr2"
0.186588149;"ENSMUSG00000030854";"vHC";"Swim_1h30min";13;90;"Ptpn5"
0.221990409;"ENSMUSG00000030880";"vHC";"Swim_1h30min";13;90;"Polr3e"
0.360166961;"ENSMUSG00000030888";"vHC";"Swim_1h30min";10;90;"Rrp8"
-0.074357821;"ENSMUSG00000030930";"vHC";"Swim_1h30min";21;90;"Chst15"
0.201869454;"ENSMUSG00000031167";"vHC";"Swim_1h30min";18;90;"Rbm3"
0.065845725;"ENSMUSG00000031389";"vHC";"Swim_1h30min";13;90;"Arhgap4"
1.158850876;"ENSMUSG00000031431";"vHC";"Swim_1h30min";7;90;"Tsc22d3"
-0.328877524;"ENSMUSG00000031433";"vHC";"Swim_1h30min";12;90;"Rbm41"
-0.476858572;"ENSMUSG00000031520";"vHC";"Swim_1h30min";17;90;"Vegfc"
0.351866921;"ENSMUSG00000031530";"vHC";"Swim_1h30min";10;90;"Dusp4"
0.396732225;"ENSMUSG00000031538";"vHC";"Swim_1h30min";25;90;"Plat"
0.00833458;"ENSMUSG00000031563";"vHC";"Swim_1h30min";10;90;"Wwc2"
0.023068611;"ENSMUSG00000031642";"vHC";"Swim_1h30min";10;90;"Sh3rf1"
-0.253052392;"ENSMUSG00000031665";"vHC";"Swim_1h30min";21;90;"Sall1"
